"CUID","Species","Year","Spawner.Abundance","Region"
225,"Coho",1999,"12395","Skeena"
240,"Pink (Even)",1999,NA,"Skeena"
213,"Pink (Odd)",1999,"980444","Skeena"
219,"Pink (Even)",1999,NA,"Skeena"
218,"Pink (Even)",1999,NA,"Skeena"
223,"Pink (Odd)",1999,"378999","Skeena"
209,"Pink (Odd)",1999,"810005","Skeena"
172,"Sockeye",1999,NA,"Skeena"
173,"Sockeye",1999,NA,"Skeena"
179,"Sockeye",1999,NA,"Skeena"
182,"Sockeye",1999,NA,"Skeena"
184,"Sockeye",1999,NA,"Skeena"
204,"Sockeye",1999,NA,"Skeena"
243,"Sockeye",1999,NA,"Skeena"
174,"Sockeye",1999,NA,"Skeena"
181,"Sockeye",1999,NA,"Skeena"
194,"Sockeye",1999,NA,"Skeena"
195,"Sockeye",1999,NA,"Skeena"
196,"Sockeye",1999,NA,"Skeena"
198,"Sockeye",1999,NA,"Skeena"
199,"Sockeye",1999,NA,"Skeena"
200,"Sockeye",1999,NA,"Skeena"
201,"Sockeye",1999,NA,"Skeena"
230,"Sockeye",1999,NA,"Skeena"
171,"Sockeye",1999,"2243","Skeena"
175,"Sockeye",1999,"16344","Skeena"
176,"Sockeye",1999,NA,"Skeena"
177,"Sockeye",1999,NA,"Skeena"
178,"Sockeye",1999,NA,"Skeena"
180,"Sockeye",1999,"63692","Skeena"
203,"Sockeye",1999,"208657","Skeena"
186,"Sockeye",1999,"155040","Skeena"
189,"Sockeye",1999,"22946","Skeena"
183,"Sockeye",1999,NA,"Skeena"
185,"Sockeye",1999,"17989","Skeena"
187,"Sockeye",1999,"13386","Skeena"
188,"Sockeye",1999,"13190","Skeena"
190,"Sockeye",1999,"400","Skeena"
191,"Sockeye",1999,"8000","Skeena"
192,"Sockeye",1999,"1313","Skeena"
193,"Sockeye",1999,NA,"Skeena"
197,"Sockeye",1999,"500","Skeena"
226,"Sockeye",1999,NA,"Skeena"
216,"Sockeye",1999,NA,"Skeena"
205,"Chinook",2000,"1748","Skeena"
210,"Chinook",2000,"1328","Skeena"
206,"Chinook",2000,"1916","Skeena"
207,"Chinook",2000,"15380","Skeena"
222,"Chinook",2000,"41118","Skeena"
217,"Chinook",2000,"15409","Skeena"
221,"Chinook",2000,"3784","Skeena"
224,"Chinook",2000,NA,"Skeena"
212,"Chinook",2000,NA,"Skeena"
227,"Chinook",2000,NA,"Skeena"
229,"Chinook",2000,NA,"Skeena"
241,"Chinook",2000,NA,"Skeena"
211,"Chum",2000,"10271","Skeena"
214,"Chum",2000,NA,"Skeena"
220,"Chum",2000,"205","Skeena"
242,"Chum",2000,NA,"Skeena"
202,"Coho",2000,"62736","Skeena"
215,"Coho",2000,"136304","Skeena"
231,"Coho",2000,"5049","Skeena"
225,"Coho",2000,"5884","Skeena"
240,"Pink (Even)",2000,NA,"Skeena"
213,"Pink (Odd)",2000,NA,"Skeena"
219,"Pink (Even)",2000,"1094709","Skeena"
218,"Pink (Even)",2000,"267430","Skeena"
223,"Pink (Odd)",2000,NA,"Skeena"
209,"Pink (Odd)",2000,NA,"Skeena"
172,"Sockeye",2000,NA,"Skeena"
173,"Sockeye",2000,NA,"Skeena"
179,"Sockeye",2000,NA,"Skeena"
182,"Sockeye",2000,NA,"Skeena"
184,"Sockeye",2000,NA,"Skeena"
204,"Sockeye",2000,NA,"Skeena"
243,"Sockeye",2000,NA,"Skeena"
174,"Sockeye",2000,NA,"Skeena"
181,"Sockeye",2000,NA,"Skeena"
194,"Sockeye",2000,NA,"Skeena"
195,"Sockeye",2000,NA,"Skeena"
196,"Sockeye",2000,NA,"Skeena"
198,"Sockeye",2000,NA,"Skeena"
199,"Sockeye",2000,NA,"Skeena"
200,"Sockeye",2000,NA,"Skeena"
201,"Sockeye",2000,NA,"Skeena"
230,"Sockeye",2000,NA,"Skeena"
171,"Sockeye",2000,"6953","Skeena"
175,"Sockeye",2000,"3000","Skeena"
176,"Sockeye",2000,"20696","Skeena"
177,"Sockeye",2000,NA,"Skeena"
178,"Sockeye",2000,NA,"Skeena"
180,"Sockeye",2000,"84558","Skeena"
203,"Sockeye",2000,"888911","Skeena"
186,"Sockeye",2000,"185020","Skeena"
189,"Sockeye",2000,"19982","Skeena"
183,"Sockeye",2000,"231","Skeena"
185,"Sockeye",2000,"3598","Skeena"
187,"Sockeye",2000,NA,"Skeena"
188,"Sockeye",2000,NA,"Skeena"
190,"Sockeye",2000,"600","Skeena"
191,"Sockeye",2000,"2800","Skeena"
192,"Sockeye",2000,"2374","Skeena"
193,"Sockeye",2000,"949","Skeena"
197,"Sockeye",2000,"400","Skeena"
226,"Sockeye",2000,NA,"Skeena"
216,"Sockeye",2000,NA,"Skeena"
205,"Chinook",2001,"1311","Skeena"
210,"Chinook",2001,"1999","Skeena"
206,"Chinook",2001,"2837","Skeena"
207,"Chinook",2001,"25480","Skeena"
222,"Chinook",2001,"47410","Skeena"
217,"Chinook",2001,"18263","Skeena"
221,"Chinook",2001,"8277","Skeena"
224,"Chinook",2001,NA,"Skeena"
212,"Chinook",2001,NA,"Skeena"
227,"Chinook",2001,NA,"Skeena"
229,"Chinook",2001,NA,"Skeena"
241,"Chinook",2001,NA,"Skeena"
211,"Chum",2001,"18996","Skeena"
214,"Chum",2001,NA,"Skeena"
220,"Chum",2001,NA,"Skeena"
242,"Chum",2001,NA,"Skeena"
202,"Coho",2001,"107616","Skeena"
215,"Coho",2001,"333828","Skeena"
231,"Coho",2001,"7401","Skeena"
225,"Coho",2001,"7684","Skeena"
240,"Pink (Even)",2001,NA,"Skeena"
213,"Pink (Odd)",2001,"583558","Skeena"
219,"Pink (Even)",2001,NA,"Skeena"
218,"Pink (Even)",2001,NA,"Skeena"
223,"Pink (Odd)",2001,"500485","Skeena"
209,"Pink (Odd)",2001,"1613261","Skeena"
172,"Sockeye",2001,NA,"Skeena"
173,"Sockeye",2001,NA,"Skeena"
179,"Sockeye",2001,NA,"Skeena"
182,"Sockeye",2001,NA,"Skeena"
184,"Sockeye",2001,NA,"Skeena"
204,"Sockeye",2001,NA,"Skeena"
243,"Sockeye",2001,NA,"Skeena"
174,"Sockeye",2001,NA,"Skeena"
181,"Sockeye",2001,NA,"Skeena"
194,"Sockeye",2001,NA,"Skeena"
195,"Sockeye",2001,NA,"Skeena"
196,"Sockeye",2001,NA,"Skeena"
198,"Sockeye",2001,NA,"Skeena"
199,"Sockeye",2001,NA,"Skeena"
200,"Sockeye",2001,NA,"Skeena"
201,"Sockeye",2001,NA,"Skeena"
230,"Sockeye",2001,NA,"Skeena"
171,"Sockeye",2001,"12112","Skeena"
175,"Sockeye",2001,"9000","Skeena"
176,"Sockeye",2001,"12356","Skeena"
177,"Sockeye",2001,"10336","Skeena"
178,"Sockeye",2001,NA,"Skeena"
180,"Sockeye",2001,"232802","Skeena"
203,"Sockeye",2001,"462095","Skeena"
186,"Sockeye",2001,"617401","Skeena"
189,"Sockeye",2001,"47818","Skeena"
183,"Sockeye",2001,"221","Skeena"
185,"Sockeye",2001,"4797","Skeena"
187,"Sockeye",2001,"17744","Skeena"
188,"Sockeye",2001,"8142","Skeena"
190,"Sockeye",2001,"1400","Skeena"
191,"Sockeye",2001,"2000","Skeena"
192,"Sockeye",2001,"1781","Skeena"
193,"Sockeye",2001,"855","Skeena"
197,"Sockeye",2001,"200","Skeena"
226,"Sockeye",2001,NA,"Skeena"
216,"Sockeye",2001,"139","Skeena"
205,"Chinook",2002,NA,"Skeena"
210,"Chinook",2002,"1261","Skeena"
206,"Chinook",2002,"2160","Skeena"
207,"Chinook",2002,"25239","Skeena"
222,"Chinook",2002,"17529","Skeena"
217,"Chinook",2002,"8281","Skeena"
221,"Chinook",2002,"1626","Skeena"
224,"Chinook",2002,NA,"Skeena"
212,"Chinook",2002,NA,"Skeena"
227,"Chinook",2002,NA,"Skeena"
229,"Chinook",2002,NA,"Skeena"
241,"Chinook",2002,NA,"Skeena"
211,"Chum",2002,"7292","Skeena"
214,"Chum",2002,NA,"Skeena"
220,"Chum",2002,"273","Skeena"
242,"Chum",2002,NA,"Skeena"
202,"Coho",2002,"104596","Skeena"
215,"Coho",2002,"245261","Skeena"
231,"Coho",2002,"7208","Skeena"
225,"Coho",2002,"12471","Skeena"
240,"Pink (Even)",2002,NA,"Skeena"
213,"Pink (Odd)",2002,NA,"Skeena"
219,"Pink (Even)",2002,"2281210","Skeena"
218,"Pink (Even)",2002,"128178","Skeena"
223,"Pink (Odd)",2002,NA,"Skeena"
209,"Pink (Odd)",2002,NA,"Skeena"
172,"Sockeye",2002,NA,"Skeena"
173,"Sockeye",2002,NA,"Skeena"
179,"Sockeye",2002,NA,"Skeena"
182,"Sockeye",2002,NA,"Skeena"
184,"Sockeye",2002,NA,"Skeena"
204,"Sockeye",2002,NA,"Skeena"
243,"Sockeye",2002,NA,"Skeena"
174,"Sockeye",2002,NA,"Skeena"
181,"Sockeye",2002,NA,"Skeena"
194,"Sockeye",2002,NA,"Skeena"
195,"Sockeye",2002,NA,"Skeena"
196,"Sockeye",2002,NA,"Skeena"
198,"Sockeye",2002,NA,"Skeena"
199,"Sockeye",2002,NA,"Skeena"
200,"Sockeye",2002,NA,"Skeena"
201,"Sockeye",2002,NA,"Skeena"
230,"Sockeye",2002,NA,"Skeena"
171,"Sockeye",2002,"4486","Skeena"
175,"Sockeye",2002,"4000","Skeena"
176,"Sockeye",2002,"16499","Skeena"
177,"Sockeye",2002,NA,"Skeena"
178,"Sockeye",2002,"7072","Skeena"
180,"Sockeye",2002,"29324","Skeena"
203,"Sockeye",2002,"290370","Skeena"
186,"Sockeye",2002,"130726","Skeena"
189,"Sockeye",2002,"24573","Skeena"
183,"Sockeye",2002,"978","Skeena"
185,"Sockeye",2002,NA,"Skeena"
187,"Sockeye",2002,"8074","Skeena"
188,"Sockeye",2002,"2777","Skeena"
190,"Sockeye",2002,NA,"Skeena"
191,"Sockeye",2002,"600","Skeena"
192,"Sockeye",2002,NA,"Skeena"
193,"Sockeye",2002,"398","Skeena"
197,"Sockeye",2002,"100","Skeena"
226,"Sockeye",2002,NA,"Skeena"
216,"Sockeye",2002,"10","Skeena"
205,"Chinook",2003,NA,"Skeena"
210,"Chinook",2003,"1878","Skeena"
206,"Chinook",2003,"2025","Skeena"
207,"Chinook",2003,"24984","Skeena"
222,"Chinook",2003,"27466","Skeena"
217,"Chinook",2003,"14225","Skeena"
221,"Chinook",2003,"1892","Skeena"
224,"Chinook",2003,NA,"Skeena"
212,"Chinook",2003,NA,"Skeena"
227,"Chinook",2003,NA,"Skeena"
229,"Chinook",2003,NA,"Skeena"
241,"Chinook",2003,NA,"Skeena"
211,"Chum",2003,"9786","Skeena"
214,"Chum",2003,"3371","Skeena"
220,"Chum",2003,NA,"Skeena"
242,"Chum",2003,NA,"Skeena"
202,"Coho",2003,"116284","Skeena"
215,"Coho",2003,"222614","Skeena"
231,"Coho",2003,"7498","Skeena"
225,"Coho",2003,"10100","Skeena"
240,"Pink (Even)",2003,NA,"Skeena"
213,"Pink (Odd)",2003,"1643221","Skeena"
219,"Pink (Even)",2003,NA,"Skeena"
218,"Pink (Even)",2003,NA,"Skeena"
223,"Pink (Odd)",2003,"621163","Skeena"
209,"Pink (Odd)",2003,"1860769","Skeena"
172,"Sockeye",2003,NA,"Skeena"
173,"Sockeye",2003,NA,"Skeena"
179,"Sockeye",2003,NA,"Skeena"
182,"Sockeye",2003,NA,"Skeena"
184,"Sockeye",2003,NA,"Skeena"
204,"Sockeye",2003,NA,"Skeena"
243,"Sockeye",2003,NA,"Skeena"
174,"Sockeye",2003,NA,"Skeena"
181,"Sockeye",2003,NA,"Skeena"
194,"Sockeye",2003,NA,"Skeena"
195,"Sockeye",2003,NA,"Skeena"
196,"Sockeye",2003,NA,"Skeena"
198,"Sockeye",2003,NA,"Skeena"
199,"Sockeye",2003,NA,"Skeena"
200,"Sockeye",2003,NA,"Skeena"
201,"Sockeye",2003,NA,"Skeena"
230,"Sockeye",2003,NA,"Skeena"
171,"Sockeye",2003,"30281","Skeena"
175,"Sockeye",2003,"10100","Skeena"
176,"Sockeye",2003,"42295","Skeena"
177,"Sockeye",2003,NA,"Skeena"
178,"Sockeye",2003,"9106","Skeena"
180,"Sockeye",2003,"55028","Skeena"
203,"Sockeye",2003,"682889","Skeena"
186,"Sockeye",2003,"99284","Skeena"
189,"Sockeye",2003,"83151","Skeena"
183,"Sockeye",2003,"3377","Skeena"
185,"Sockeye",2003,"11993","Skeena"
187,"Sockeye",2003,"18174","Skeena"
188,"Sockeye",2003,"5559","Skeena"
190,"Sockeye",2003,NA,"Skeena"
191,"Sockeye",2003,"3000","Skeena"
192,"Sockeye",2003,"8309","Skeena"
193,"Sockeye",2003,"430","Skeena"
197,"Sockeye",2003,"2000","Skeena"
226,"Sockeye",2003,NA,"Skeena"
216,"Sockeye",2003,"130","Skeena"
205,"Chinook",2004,NA,"Skeena"
210,"Chinook",2004,"1664","Skeena"
206,"Chinook",2004,"1655","Skeena"
207,"Chinook",2004,"27269","Skeena"
222,"Chinook",2004,"13426","Skeena"
217,"Chinook",2004,"10299","Skeena"
221,"Chinook",2004,NA,"Skeena"
224,"Chinook",2004,NA,"Skeena"
212,"Chinook",2004,NA,"Skeena"
227,"Chinook",2004,NA,"Skeena"
229,"Chinook",2004,NA,"Skeena"
241,"Chinook",2004,NA,"Skeena"
211,"Chum",2004,"25371","Skeena"
214,"Chum",2004,"3745","Skeena"
220,"Chum",2004,"182","Skeena"
242,"Chum",2004,NA,"Skeena"
202,"Coho",2004,"77815","Skeena"
215,"Coho",2004,"169283","Skeena"
231,"Coho",2004,"7446","Skeena"
225,"Coho",2004,"7377","Skeena"
240,"Pink (Even)",2004,NA,"Skeena"
213,"Pink (Odd)",2004,NA,"Skeena"
219,"Pink (Even)",2004,"2220776","Skeena"
218,"Pink (Even)",2004,"258507","Skeena"
223,"Pink (Odd)",2004,NA,"Skeena"
209,"Pink (Odd)",2004,NA,"Skeena"
172,"Sockeye",2004,NA,"Skeena"
173,"Sockeye",2004,NA,"Skeena"
179,"Sockeye",2004,NA,"Skeena"
182,"Sockeye",2004,NA,"Skeena"
184,"Sockeye",2004,NA,"Skeena"
204,"Sockeye",2004,NA,"Skeena"
243,"Sockeye",2004,NA,"Skeena"
174,"Sockeye",2004,NA,"Skeena"
181,"Sockeye",2004,NA,"Skeena"
194,"Sockeye",2004,NA,"Skeena"
195,"Sockeye",2004,NA,"Skeena"
196,"Sockeye",2004,NA,"Skeena"
198,"Sockeye",2004,NA,"Skeena"
199,"Sockeye",2004,NA,"Skeena"
200,"Sockeye",2004,NA,"Skeena"
201,"Sockeye",2004,NA,"Skeena"
230,"Sockeye",2004,NA,"Skeena"
171,"Sockeye",2004,NA,"Skeena"
175,"Sockeye",2004,NA,"Skeena"
176,"Sockeye",2004,"20815","Skeena"
177,"Sockeye",2004,"5910","Skeena"
178,"Sockeye",2004,"6332","Skeena"
180,"Sockeye",2004,"39546","Skeena"
203,"Sockeye",2004,"445304","Skeena"
186,"Sockeye",2004,"249231","Skeena"
189,"Sockeye",2004,"51747","Skeena"
183,"Sockeye",2004,"1317","Skeena"
185,"Sockeye",2004,"9294","Skeena"
187,"Sockeye",2004,"12242","Skeena"
188,"Sockeye",2004,"6073","Skeena"
190,"Sockeye",2004,NA,"Skeena"
191,"Sockeye",2004,"1200","Skeena"
192,"Sockeye",2004,"1781","Skeena"
193,"Sockeye",2004,"293","Skeena"
197,"Sockeye",2004,"600","Skeena"
226,"Sockeye",2004,NA,"Skeena"
216,"Sockeye",2004,"208","Skeena"
205,"Chinook",2005,NA,"Skeena"
210,"Chinook",2005,"1003","Skeena"
206,"Chinook",2005,"1138","Skeena"
207,"Chinook",2005,"15923","Skeena"
222,"Chinook",2005,"14970","Skeena"
217,"Chinook",2005,"15970","Skeena"
221,"Chinook",2005,"916","Skeena"
224,"Chinook",2005,NA,"Skeena"
212,"Chinook",2005,NA,"Skeena"
227,"Chinook",2005,NA,"Skeena"
229,"Chinook",2005,NA,"Skeena"
241,"Chinook",2005,NA,"Skeena"
211,"Chum",2005,"24758","Skeena"
214,"Chum",2005,"3576","Skeena"
220,"Chum",2005,"1367","Skeena"
242,"Chum",2005,NA,"Skeena"
202,"Coho",2005,"85553","Skeena"
215,"Coho",2005,"398685","Skeena"
231,"Coho",2005,"15595","Skeena"
225,"Coho",2005,"7693","Skeena"
240,"Pink (Even)",2005,NA,"Skeena"
213,"Pink (Odd)",2005,"1932477","Skeena"
219,"Pink (Even)",2005,NA,"Skeena"
218,"Pink (Even)",2005,NA,"Skeena"
223,"Pink (Odd)",2005,"847286","Skeena"
209,"Pink (Odd)",2005,"1076104","Skeena"
172,"Sockeye",2005,NA,"Skeena"
173,"Sockeye",2005,NA,"Skeena"
179,"Sockeye",2005,NA,"Skeena"
182,"Sockeye",2005,NA,"Skeena"
184,"Sockeye",2005,NA,"Skeena"
204,"Sockeye",2005,NA,"Skeena"
243,"Sockeye",2005,NA,"Skeena"
174,"Sockeye",2005,NA,"Skeena"
181,"Sockeye",2005,NA,"Skeena"
194,"Sockeye",2005,NA,"Skeena"
195,"Sockeye",2005,NA,"Skeena"
196,"Sockeye",2005,NA,"Skeena"
198,"Sockeye",2005,NA,"Skeena"
199,"Sockeye",2005,NA,"Skeena"
200,"Sockeye",2005,NA,"Skeena"
201,"Sockeye",2005,NA,"Skeena"
230,"Sockeye",2005,NA,"Skeena"
171,"Sockeye",2005,"13734","Skeena"
175,"Sockeye",2005,NA,"Skeena"
176,"Sockeye",2005,"13321","Skeena"
177,"Sockeye",2005,"6268","Skeena"
178,"Sockeye",2005,"6888","Skeena"
180,"Sockeye",2005,"25141","Skeena"
203,"Sockeye",2005,"327460","Skeena"
186,"Sockeye",2005,"163178","Skeena"
189,"Sockeye",2005,"31371","Skeena"
183,"Sockeye",2005,"937","Skeena"
185,"Sockeye",2005,NA,"Skeena"
187,"Sockeye",2005,"8103","Skeena"
188,"Sockeye",2005,"2796","Skeena"
190,"Sockeye",2005,"250","Skeena"
191,"Sockeye",2005,NA,"Skeena"
192,"Sockeye",2005,NA,"Skeena"
193,"Sockeye",2005,"216","Skeena"
197,"Sockeye",2005,"290","Skeena"
226,"Sockeye",2005,NA,"Skeena"
216,"Sockeye",2005,"41","Skeena"
205,"Chinook",2006,NA,"Skeena"
210,"Chinook",2006,"1745","Skeena"
206,"Chinook",2006,"1216","Skeena"
207,"Chinook",2006,"13089","Skeena"
222,"Chinook",2006,"26682","Skeena"
217,"Chinook",2006,"20022","Skeena"
221,"Chinook",2006,"1138","Skeena"
224,"Chinook",2006,NA,"Skeena"
212,"Chinook",2006,NA,"Skeena"
227,"Chinook",2006,NA,"Skeena"
229,"Chinook",2006,NA,"Skeena"
241,"Chinook",2006,NA,"Skeena"
211,"Chum",2006,NA,"Skeena"
214,"Chum",2006,"1316","Skeena"
220,"Chum",2006,"3189","Skeena"
242,"Chum",2006,NA,"Skeena"
202,"Coho",2006,"59133","Skeena"
215,"Coho",2006,"225266","Skeena"
231,"Coho",2006,"8326","Skeena"
225,"Coho",2006,"4874","Skeena"
240,"Pink (Even)",2006,NA,"Skeena"
213,"Pink (Odd)",2006,NA,"Skeena"
219,"Pink (Even)",2006,"394700","Skeena"
218,"Pink (Even)",2006,"128291","Skeena"
223,"Pink (Odd)",2006,NA,"Skeena"
209,"Pink (Odd)",2006,NA,"Skeena"
172,"Sockeye",2006,NA,"Skeena"
173,"Sockeye",2006,NA,"Skeena"
179,"Sockeye",2006,NA,"Skeena"
182,"Sockeye",2006,NA,"Skeena"
184,"Sockeye",2006,NA,"Skeena"
204,"Sockeye",2006,NA,"Skeena"
243,"Sockeye",2006,NA,"Skeena"
174,"Sockeye",2006,NA,"Skeena"
181,"Sockeye",2006,NA,"Skeena"
194,"Sockeye",2006,NA,"Skeena"
195,"Sockeye",2006,NA,"Skeena"
196,"Sockeye",2006,NA,"Skeena"
198,"Sockeye",2006,NA,"Skeena"
199,"Sockeye",2006,NA,"Skeena"
200,"Sockeye",2006,NA,"Skeena"
201,"Sockeye",2006,NA,"Skeena"
230,"Sockeye",2006,NA,"Skeena"
171,"Sockeye",2006,"5383","Skeena"
175,"Sockeye",2006,NA,"Skeena"
176,"Sockeye",2006,"14187","Skeena"
177,"Sockeye",2006,"3548","Skeena"
178,"Sockeye",2006,"6116","Skeena"
180,"Sockeye",2006,"40874","Skeena"
203,"Sockeye",2006,"684130","Skeena"
186,"Sockeye",2006,"137660","Skeena"
189,"Sockeye",2006,"12515","Skeena"
183,"Sockeye",2006,"5139","Skeena"
185,"Sockeye",2006,"9896","Skeena"
187,"Sockeye",2006,"20236","Skeena"
188,"Sockeye",2006,"4967","Skeena"
190,"Sockeye",2006,NA,"Skeena"
191,"Sockeye",2006,NA,"Skeena"
192,"Sockeye",2006,NA,"Skeena"
193,"Sockeye",2006,"331","Skeena"
197,"Sockeye",2006,"120","Skeena"
226,"Sockeye",2006,NA,"Skeena"
216,"Sockeye",2006,NA,"Skeena"
205,"Chinook",2007,NA,"Skeena"
210,"Chinook",2007,"1852","Skeena"
206,"Chinook",2007,"1224","Skeena"
207,"Chinook",2007,"17213","Skeena"
222,"Chinook",2007,"21448","Skeena"
217,"Chinook",2007,"22916","Skeena"
221,"Chinook",2007,NA,"Skeena"
224,"Chinook",2007,NA,"Skeena"
212,"Chinook",2007,NA,"Skeena"
227,"Chinook",2007,NA,"Skeena"
229,"Chinook",2007,NA,"Skeena"
241,"Chinook",2007,NA,"Skeena"
211,"Chum",2007,"8102","Skeena"
214,"Chum",2007,"680","Skeena"
220,"Chum",2007,NA,"Skeena"
242,"Chum",2007,NA,"Skeena"
202,"Coho",2007,"53504","Skeena"
215,"Coho",2007,"163456","Skeena"
231,"Coho",2007,"6556","Skeena"
225,"Coho",2007,"2986","Skeena"
240,"Pink (Even)",2007,NA,"Skeena"
213,"Pink (Odd)",2007,"1068141","Skeena"
219,"Pink (Even)",2007,NA,"Skeena"
218,"Pink (Even)",2007,NA,"Skeena"
223,"Pink (Odd)",2007,"512660","Skeena"
209,"Pink (Odd)",2007,"437453","Skeena"
172,"Sockeye",2007,NA,"Skeena"
173,"Sockeye",2007,NA,"Skeena"
179,"Sockeye",2007,NA,"Skeena"
182,"Sockeye",2007,NA,"Skeena"
184,"Sockeye",2007,NA,"Skeena"
204,"Sockeye",2007,NA,"Skeena"
243,"Sockeye",2007,NA,"Skeena"
174,"Sockeye",2007,NA,"Skeena"
181,"Sockeye",2007,NA,"Skeena"
194,"Sockeye",2007,NA,"Skeena"
195,"Sockeye",2007,NA,"Skeena"
196,"Sockeye",2007,NA,"Skeena"
198,"Sockeye",2007,NA,"Skeena"
199,"Sockeye",2007,NA,"Skeena"
200,"Sockeye",2007,NA,"Skeena"
201,"Sockeye",2007,NA,"Skeena"
230,"Sockeye",2007,NA,"Skeena"
171,"Sockeye",2007,"24673","Skeena"
175,"Sockeye",2007,NA,"Skeena"
176,"Sockeye",2007,"18561","Skeena"
177,"Sockeye",2007,"6585","Skeena"
178,"Sockeye",2007,"3800","Skeena"
180,"Sockeye",2007,"52862","Skeena"
203,"Sockeye",2007,"607886","Skeena"
186,"Sockeye",2007,"100762","Skeena"
189,"Sockeye",2007,"12595","Skeena"
183,"Sockeye",2007,"245","Skeena"
185,"Sockeye",2007,"16070","Skeena"
187,"Sockeye",2007,"9036","Skeena"
188,"Sockeye",2007,"2291","Skeena"
190,"Sockeye",2007,"320","Skeena"
191,"Sockeye",2007,NA,"Skeena"
192,"Sockeye",2007,NA,"Skeena"
193,"Sockeye",2007,"366","Skeena"
197,"Sockeye",2007,"300","Skeena"
226,"Sockeye",2007,NA,"Skeena"
216,"Sockeye",2007,"20","Skeena"
205,"Chinook",2008,NA,"Skeena"
210,"Chinook",2008,NA,"Skeena"
206,"Chinook",2008,"1080","Skeena"
207,"Chinook",2008,"10979","Skeena"
222,"Chinook",2008,"27892","Skeena"
217,"Chinook",2008,"9616","Skeena"
221,"Chinook",2008,NA,"Skeena"
224,"Chinook",2008,NA,"Skeena"
212,"Chinook",2008,NA,"Skeena"
227,"Chinook",2008,NA,"Skeena"
229,"Chinook",2008,NA,"Skeena"
241,"Chinook",2008,NA,"Skeena"
211,"Chum",2008,"4051","Skeena"
214,"Chum",2008,"288","Skeena"
220,"Chum",2008,NA,"Skeena"
242,"Chum",2008,NA,"Skeena"
202,"Coho",2008,"41281","Skeena"
215,"Coho",2008,"144141","Skeena"
231,"Coho",2008,"8830","Skeena"
225,"Coho",2008,"2407","Skeena"
240,"Pink (Even)",2008,NA,"Skeena"
213,"Pink (Odd)",2008,NA,"Skeena"
219,"Pink (Even)",2008,"213534","Skeena"
218,"Pink (Even)",2008,"82519","Skeena"
223,"Pink (Odd)",2008,NA,"Skeena"
209,"Pink (Odd)",2008,NA,"Skeena"
172,"Sockeye",2008,NA,"Skeena"
173,"Sockeye",2008,NA,"Skeena"
179,"Sockeye",2008,NA,"Skeena"
182,"Sockeye",2008,NA,"Skeena"
184,"Sockeye",2008,NA,"Skeena"
204,"Sockeye",2008,NA,"Skeena"
243,"Sockeye",2008,NA,"Skeena"
174,"Sockeye",2008,NA,"Skeena"
181,"Sockeye",2008,NA,"Skeena"
194,"Sockeye",2008,NA,"Skeena"
195,"Sockeye",2008,NA,"Skeena"
196,"Sockeye",2008,NA,"Skeena"
198,"Sockeye",2008,NA,"Skeena"
199,"Sockeye",2008,NA,"Skeena"
200,"Sockeye",2008,NA,"Skeena"
201,"Sockeye",2008,NA,"Skeena"
230,"Sockeye",2008,NA,"Skeena"
171,"Sockeye",2008,"1169","Skeena"
175,"Sockeye",2008,NA,"Skeena"
176,"Sockeye",2008,"22872","Skeena"
177,"Sockeye",2008,"5481","Skeena"
178,"Sockeye",2008,"280","Skeena"
180,"Sockeye",2008,"28667","Skeena"
203,"Sockeye",2008,"507968","Skeena"
186,"Sockeye",2008,"93158","Skeena"
189,"Sockeye",2008,"12744","Skeena"
183,"Sockeye",2008,"1200","Skeena"
185,"Sockeye",2008,"10793","Skeena"
187,"Sockeye",2008,"8255","Skeena"
188,"Sockeye",2008,"4907","Skeena"
190,"Sockeye",2008,"114","Skeena"
191,"Sockeye",2008,"6106","Skeena"
192,"Sockeye",2008,NA,"Skeena"
193,"Sockeye",2008,"150","Skeena"
197,"Sockeye",2008,"100","Skeena"
226,"Sockeye",2008,NA,"Skeena"
216,"Sockeye",2008,"105","Skeena"
205,"Chinook",2009,NA,"Skeena"
210,"Chinook",2009,"1087","Skeena"
206,"Chinook",2009,"504","Skeena"
207,"Chinook",2009,"11327","Skeena"
222,"Chinook",2009,"31046","Skeena"
217,"Chinook",2009,"5465","Skeena"
221,"Chinook",2009,NA,"Skeena"
224,"Chinook",2009,NA,"Skeena"
212,"Chinook",2009,NA,"Skeena"
227,"Chinook",2009,NA,"Skeena"
229,"Chinook",2009,NA,"Skeena"
241,"Chinook",2009,NA,"Skeena"
211,"Chum",2009,"4645","Skeena"
214,"Chum",2009,"1592","Skeena"
220,"Chum",2009,"1822","Skeena"
242,"Chum",2009,NA,"Skeena"
202,"Coho",2009,"108724","Skeena"
215,"Coho",2009,"350118","Skeena"
231,"Coho",2009,"21526","Skeena"
225,"Coho",2009,NA,"Skeena"
240,"Pink (Even)",2009,NA,"Skeena"
213,"Pink (Odd)",2009,"3283065","Skeena"
219,"Pink (Even)",2009,NA,"Skeena"
218,"Pink (Even)",2009,NA,"Skeena"
223,"Pink (Odd)",2009,"415208","Skeena"
209,"Pink (Odd)",2009,"3204768","Skeena"
172,"Sockeye",2009,NA,"Skeena"
173,"Sockeye",2009,NA,"Skeena"
179,"Sockeye",2009,NA,"Skeena"
182,"Sockeye",2009,NA,"Skeena"
184,"Sockeye",2009,NA,"Skeena"
